time_utc,source_forecast_date,decision_time_utc,weather_run_turbine_1_utc,weather_run_turbine_2_utc,training_cutoff_inclusive,turbine_1_normalized_power,turbine_2_normalized_power,farm_equal_capacity_mean_normalized_power
2026-02-13T22:00:00Z,2026-02-13,2026-02-13T06:00:00Z,2026-02-12T18:00:00Z,2026-02-12T18:00:00Z,2026-01-31,0.528226,0.515375,0.521801
2026-02-13T23:00:00Z,2026-02-13,2026-02-13T06:00:00Z,2026-02-12T18:00:00Z,2026-02-12T18:00:00Z,2026-01-31,0.474585,0.461818,0.468201
2026-02-14T00:00:00Z,2026-02-13,2026-02-13T06:00:00Z,2026-02-12T18:00:00Z,2026-02-12T18:00:00Z,2026-01-31,0.363026,0.350981,0.357004
2026-02-14T01:00:00Z,2026-02-13,2026-02-13T06:00:00Z,2026-02-12T18:00:00Z,2026-02-12T18:00:00Z,2026-01-31,0.280493,0.269836,0.275165
2026-02-14T02:00:00Z,2026-02-13,2026-02-13T06:00:00Z,2026-02-12T18:00:00Z,2026-02-12T18:00:00Z,2026-01-31,0.082849,0.078608,0.080729
2026-02-14T03:00:00Z,2026-02-13,2026-02-13T06:00:00Z,2026-02-12T18:00:00Z,2026-02-12T18:00:00Z,2026-01-31,0.037258,0.035119,0.036188
2026-02-14T04:00:00Z,2026-02-13,2026-02-13T06:00:00Z,2026-02-12T18:00:00Z,2026-02-12T18:00:00Z,2026-01-31,0.024606,0.02321,0.023908
2026-02-14T05:00:00Z,2026-02-13,2026-02-13T06:00:00Z,2026-02-12T18:00:00Z,2026-02-12T18:00:00Z,2026-01-31,0.0244,0.023016,0.023708
2026-02-14T06:00:00Z,2026-02-14,2026-02-14T06:00:00Z,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-01-31,0.018466,0.017421,0.017944
2026-02-14T07:00:00Z,2026-02-14,2026-02-14T06:00:00Z,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-01-31,0.072281,0.06845,0.070365
2026-02-14T08:00:00Z,2026-02-14,2026-02-14T06:00:00Z,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-01-31,0.051894,0.048974,0.050434
2026-02-14T09:00:00Z,2026-02-14,2026-02-14T06:00:00Z,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-01-31,0.018466,0.017421,0.017944
2026-02-14T10:00:00Z,2026-02-14,2026-02-14T06:00:00Z,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-01-31,0.012622,0.011958,0.01229
2026-02-14T11:00:00Z,2026-02-14,2026-02-14T06:00:00Z,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-01-31,0.011709,0.011144,0.011426
2026-02-14T12:00:00Z,2026-02-14,2026-02-14T06:00:00Z,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-01-31,0.013074,0.012372,0.012723
2026-02-14T13:00:00Z,2026-02-14,2026-02-14T06:00:00Z,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-01-31,0.011423,0.010902,0.011163
2026-02-14T14:00:00Z,2026-02-14,2026-02-14T06:00:00Z,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-01-31,0.012735,0.012061,0.012398
2026-02-14T15:00:00Z,2026-02-14,2026-02-14T06:00:00Z,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-01-31,0.128659,0.122658,0.125659
2026-02-14T16:00:00Z,2026-02-14,2026-02-14T06:00:00Z,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-01-31,0.034333,0.032367,0.03335
2026-02-14T17:00:00Z,2026-02-14,2026-02-14T06:00:00Z,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-01-31,0.020697,0.019526,0.020112
2026-02-14T18:00:00Z,2026-02-14,2026-02-14T06:00:00Z,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-01-31,0.01057,0.010217,0.010393
2026-02-14T19:00:00Z,2026-02-14,2026-02-14T06:00:00Z,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-01-31,0.010763,0.010356,0.010559
2026-02-14T20:00:00Z,2026-02-14,2026-02-14T06:00:00Z,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-01-31,0.01217,0.011543,0.011856
2026-02-14T21:00:00Z,2026-02-14,2026-02-14T06:00:00Z,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-01-31,0.013074,0.012372,0.012723
2026-02-14T22:00:00Z,2026-02-14,2026-02-14T06:00:00Z,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-01-31,0.023371,0.022046,0.022708
2026-02-14T23:00:00Z,2026-02-14,2026-02-14T06:00:00Z,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-01-31,0.078739,0.074658,0.076699
2026-02-15T00:00:00Z,2026-02-14,2026-02-14T06:00:00Z,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-01-31,0.143362,0.136825,0.140093
2026-02-15T01:00:00Z,2026-02-14,2026-02-14T06:00:00Z,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-01-31,0.212026,0.203214,0.20762
2026-02-15T02:00:00Z,2026-02-14,2026-02-14T06:00:00Z,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-01-31,0.280493,0.269836,0.275165
2026-02-15T03:00:00Z,2026-02-14,2026-02-14T06:00:00Z,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-01-31,0.350053,0.338164,0.344109
2026-02-15T04:00:00Z,2026-02-14,2026-02-14T06:00:00Z,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-01-31,0.421367,0.408833,0.4151
2026-02-15T05:00:00Z,2026-02-14,2026-02-14T06:00:00Z,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-01-31,0.546871,0.533895,0.540383
2026-02-15T06:00:00Z,2026-02-15,2026-02-15T06:00:00Z,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-01-31,0.817054,0.807095,0.812075
2026-02-15T07:00:00Z,2026-02-15,2026-02-15T06:00:00Z,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-01-31,0.836824,0.827822,0.832323
2026-02-15T08:00:00Z,2026-02-15,2026-02-15T06:00:00Z,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-01-31,0.818456,0.808573,0.813514
2026-02-15T09:00:00Z,2026-02-15,2026-02-15T06:00:00Z,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-01-31,0.737731,0.724342,0.731037
2026-02-15T10:00:00Z,2026-02-15,2026-02-15T06:00:00Z,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-01-31,0.634575,0.620834,0.627704
2026-02-15T11:00:00Z,2026-02-15,2026-02-15T06:00:00Z,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-01-31,0.664203,0.650135,0.657169
2026-02-15T12:00:00Z,2026-02-15,2026-02-15T06:00:00Z,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-01-31,0.695145,0.680937,0.688041
2026-02-15T13:00:00Z,2026-02-15,2026-02-15T06:00:00Z,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-01-31,0.603315,0.589901,0.596608
2026-02-15T14:00:00Z,2026-02-15,2026-02-15T06:00:00Z,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-01-31,0.567396,0.554261,0.560828
2026-02-15T15:00:00Z,2026-02-15,2026-02-15T06:00:00Z,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-01-31,0.540029,0.527107,0.533568
2026-02-15T16:00:00Z,2026-02-15,2026-02-15T06:00:00Z,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-01-31,0.424444,0.411893,0.418168
2026-02-15T17:00:00Z,2026-02-15,2026-02-15T06:00:00Z,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-01-31,0.30419,0.293023,0.298606
2026-02-15T18:00:00Z,2026-02-15,2026-02-15T06:00:00Z,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-01-31,0.260925,0.2507,0.255812
2026-02-15T19:00:00Z,2026-02-15,2026-02-15T06:00:00Z,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-01-31,0.21319,0.204344,0.208767
2026-02-15T20:00:00Z,2026-02-15,2026-02-15T06:00:00Z,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-01-31,0.298924,0.28787,0.293397
2026-02-15T21:00:00Z,2026-02-15,2026-02-15T06:00:00Z,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-01-31,0.328432,0.316803,0.322618
2026-02-15T22:00:00Z,2026-02-15,2026-02-15T06:00:00Z,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-01-31,0.364467,0.352405,0.358436
2026-02-15T23:00:00Z,2026-02-15,2026-02-15T06:00:00Z,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-01-31,0.390598,0.378239,0.384418
2026-02-16T00:00:00Z,2026-02-15,2026-02-15T06:00:00Z,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-01-31,0.351495,0.339588,0.345542
2026-02-16T01:00:00Z,2026-02-15,2026-02-15T06:00:00Z,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-01-31,0.17129,0.163771,0.16753
2026-02-16T02:00:00Z,2026-02-15,2026-02-15T06:00:00Z,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-01-31,0.145091,0.138492,0.141792
2026-02-16T03:00:00Z,2026-02-15,2026-02-15T06:00:00Z,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-01-31,0.189463,0.181364,0.185414
2026-02-16T04:00:00Z,2026-02-15,2026-02-15T06:00:00Z,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-01-31,0.392137,0.379769,0.385953
2026-02-16T05:00:00Z,2026-02-15,2026-02-15T06:00:00Z,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-01-31,0.515222,0.502392,0.508807
2026-02-16T06:00:00Z,2026-02-16,2026-02-16T06:00:00Z,2026-02-15T18:00:00Z,2026-02-15T18:00:00Z,2026-01-31,0.410598,0.398125,0.404362
2026-02-16T07:00:00Z,2026-02-16,2026-02-16T06:00:00Z,2026-02-15T18:00:00Z,2026-02-15T18:00:00Z,2026-01-31,0.309456,0.298176,0.303816
2026-02-16T08:00:00Z,2026-02-16,2026-02-16T06:00:00Z,2026-02-15T18:00:00Z,2026-02-15T18:00:00Z,2026-01-31,0.280493,0.269836,0.275165
2026-02-16T09:00:00Z,2026-02-16,2026-02-16T06:00:00Z,2026-02-15T18:00:00Z,2026-02-15T18:00:00Z,2026-01-31,0.187444,0.179409,0.183426
2026-02-16T10:00:00Z,2026-02-16,2026-02-16T06:00:00Z,2026-02-15T18:00:00Z,2026-02-15T18:00:00Z,2026-01-31,0.138173,0.131825,0.134999
2026-02-16T11:00:00Z,2026-02-16,2026-02-16T06:00:00Z,2026-02-15T18:00:00Z,2026-02-15T18:00:00Z,2026-01-31,0.227161,0.217912,0.222536
2026-02-16T12:00:00Z,2026-02-16,2026-02-16T06:00:00Z,2026-02-15T18:00:00Z,2026-02-15T18:00:00Z,2026-01-31,0.196531,0.188205,0.192368
2026-02-16T13:00:00Z,2026-02-16,2026-02-16T06:00:00Z,2026-02-15T18:00:00Z,2026-02-15T18:00:00Z,2026-01-31,0.280493,0.269836,0.275165
2026-02-16T14:00:00Z,2026-02-16,2026-02-16T06:00:00Z,2026-02-15T18:00:00Z,2026-02-15T18:00:00Z,2026-01-31,0.298924,0.28787,0.293397
2026-02-16T15:00:00Z,2026-02-16,2026-02-16T06:00:00Z,2026-02-15T18:00:00Z,2026-02-15T18:00:00Z,2026-01-31,0.309456,0.298176,0.303816
2026-02-16T16:00:00Z,2026-02-16,2026-02-16T06:00:00Z,2026-02-15T18:00:00Z,2026-02-15T18:00:00Z,2026-01-31,0.33708,0.325347,0.331213
2026-02-16T17:00:00Z,2026-02-16,2026-02-16T06:00:00Z,2026-02-15T18:00:00Z,2026-02-15T18:00:00Z,2026-01-31,0.22134,0.212259,0.2168
2026-02-16T18:00:00Z,2026-02-16,2026-02-16T06:00:00Z,2026-02-15T18:00:00Z,2026-02-15T18:00:00Z,2026-01-31,0.19754,0.189182,0.193361
2026-02-16T19:00:00Z,2026-02-16,2026-02-16T06:00:00Z,2026-02-15T18:00:00Z,2026-02-15T18:00:00Z,2026-01-31,0.185425,0.177454,0.18144
2026-02-16T20:00:00Z,2026-02-16,2026-02-16T06:00:00Z,2026-02-15T18:00:00Z,2026-02-15T18:00:00Z,2026-01-31,0.268644,0.258243,0.263443
2026-02-16T21:00:00Z,2026-02-16,2026-02-16T06:00:00Z,2026-02-15T18:00:00Z,2026-02-15T18:00:00Z,2026-01-31,0.318671,0.307193,0.312932
2026-02-16T22:00:00Z,2026-02-16,2026-02-16T06:00:00Z,2026-02-15T18:00:00Z,2026-02-15T18:00:00Z,2026-01-31,0.396752,0.384358,0.390555
2026-02-16T23:00:00Z,2026-02-16,2026-02-16T06:00:00Z,2026-02-15T18:00:00Z,2026-02-15T18:00:00Z,2026-01-31,0.310772,0.299464,0.305118
2026-02-17T00:00:00Z,2026-02-16,2026-02-16T06:00:00Z,2026-02-15T18:00:00Z,2026-02-15T18:00:00Z,2026-01-31,0.182396,0.174522,0.178459
2026-02-17T01:00:00Z,2026-02-16,2026-02-16T06:00:00Z,2026-02-15T18:00:00Z,2026-02-15T18:00:00Z,2026-01-31,0.078739,0.074658,0.076699
2026-02-17T02:00:00Z,2026-02-16,2026-02-16T06:00:00Z,2026-02-15T18:00:00Z,2026-02-15T18:00:00Z,2026-01-31,0.091068,0.086509,0.088788
2026-02-17T03:00:00Z,2026-02-16,2026-02-16T06:00:00Z,2026-02-15T18:00:00Z,2026-02-15T18:00:00Z,2026-01-31,0.072868,0.069015,0.070942
2026-02-17T04:00:00Z,2026-02-16,2026-02-16T06:00:00Z,2026-02-15T18:00:00Z,2026-02-15T18:00:00Z,2026-01-31,0.081674,0.07748,0.079577
2026-02-17T05:00:00Z,2026-02-16,2026-02-16T06:00:00Z,2026-02-15T18:00:00Z,2026-02-15T18:00:00Z,2026-01-31,0.119243,0.113596,0.11642
2026-02-17T06:00:00Z,2026-02-17,2026-02-17T06:00:00Z,2026-02-16T18:00:00Z,2026-02-16T18:00:00Z,2026-01-31,0.104769,0.099681,0.102225
2026-02-17T07:00:00Z,2026-02-17,2026-02-17T06:00:00Z,2026-02-16T18:00:00Z,2026-02-16T18:00:00Z,2026-01-31,0.140767,0.134325,0.137546
2026-02-17T08:00:00Z,2026-02-17,2026-02-17T06:00:00Z,2026-02-16T18:00:00Z,2026-02-16T18:00:00Z,2026-01-31,0.114901,0.109421,0.112161
2026-02-17T09:00:00Z,2026-02-17,2026-02-17T06:00:00Z,2026-02-16T18:00:00Z,2026-02-16T18:00:00Z,2026-01-31,0.114901,0.109421,0.112161
2026-02-17T10:00:00Z,2026-02-17,2026-02-17T06:00:00Z,2026-02-16T18:00:00Z,2026-02-16T18:00:00Z,2026-01-31,0.145091,0.138492,0.141792
2026-02-17T11:00:00Z,2026-02-17,2026-02-17T06:00:00Z,2026-02-16T18:00:00Z,2026-02-16T18:00:00Z,2026-01-31,0.201579,0.193092,0.197335
2026-02-17T12:00:00Z,2026-02-17,2026-02-17T06:00:00Z,2026-02-16T18:00:00Z,2026-02-16T18:00:00Z,2026-01-31,0.363026,0.350981,0.357004
2026-02-17T13:00:00Z,2026-02-17,2026-02-17T06:00:00Z,2026-02-16T18:00:00Z,2026-02-16T18:00:00Z,2026-01-31,0.405983,0.393536,0.399759
2026-02-17T14:00:00Z,2026-02-17,2026-02-17T06:00:00Z,2026-02-16T18:00:00Z,2026-02-16T18:00:00Z,2026-01-31,0.497342,0.484539,0.490941
2026-02-17T15:00:00Z,2026-02-17,2026-02-17T06:00:00Z,2026-02-16T18:00:00Z,2026-02-16T18:00:00Z,2026-01-31,0.601605,0.588204,0.594904
2026-02-17T16:00:00Z,2026-02-17,2026-02-17T06:00:00Z,2026-02-16T18:00:00Z,2026-02-16T18:00:00Z,2026-01-31,0.610175,0.596704,0.60344
2026-02-17T17:00:00Z,2026-02-17,2026-02-17T06:00:00Z,2026-02-16T18:00:00Z,2026-02-16T18:00:00Z,2026-01-31,0.502218,0.489408,0.495813
2026-02-17T18:00:00Z,2026-02-17,2026-02-17T06:00:00Z,2026-02-16T18:00:00Z,2026-02-16T18:00:00Z,2026-01-31,0.47621,0.463441,0.469826
2026-02-17T19:00:00Z,2026-02-17,2026-02-17T06:00:00Z,2026-02-16T18:00:00Z,2026-02-16T18:00:00Z,2026-01-31,0.49084,0.478048,0.484444
2026-02-17T20:00:00Z,2026-02-17,2026-02-17T06:00:00Z,2026-02-16T18:00:00Z,2026-02-16T18:00:00Z,2026-01-31,0.570817,0.557655,0.564236
2026-02-17T21:00:00Z,2026-02-17,2026-02-17T06:00:00Z,2026-02-16T18:00:00Z,2026-02-16T18:00:00Z,2026-01-31,0.412137,0.399655,0.405896
2026-02-17T22:00:00Z,2026-02-17,2026-02-17T06:00:00Z,2026-02-16T18:00:00Z,2026-02-16T18:00:00Z,2026-01-31,0.405983,0.393536,0.399759
2026-02-17T23:00:00Z,2026-02-17,2026-02-17T06:00:00Z,2026-02-16T18:00:00Z,2026-02-16T18:00:00Z,2026-01-31,0.455213,0.442487,0.44885
2026-02-18T00:00:00Z,2026-02-17,2026-02-17T06:00:00Z,2026-02-16T18:00:00Z,2026-02-16T18:00:00Z,2026-01-31,0.505469,0.492654,0.499061
2026-02-18T01:00:00Z,2026-02-17,2026-02-17T06:00:00Z,2026-02-16T18:00:00Z,2026-02-16T18:00:00Z,2026-01-31,0.596473,0.583113,0.589793
2026-02-18T02:00:00Z,2026-02-17,2026-02-17T06:00:00Z,2026-02-16T18:00:00Z,2026-02-16T18:00:00Z,2026-01-31,0.708249,0.694293,0.701271
2026-02-18T03:00:00Z,2026-02-17,2026-02-17T06:00:00Z,2026-02-16T18:00:00Z,2026-02-16T18:00:00Z,2026-01-31,0.636318,0.622558,0.629438
2026-02-18T04:00:00Z,2026-02-17,2026-02-17T06:00:00Z,2026-02-16T18:00:00Z,2026-02-16T18:00:00Z,2026-01-31,0.706611,0.692623,0.699617
2026-02-18T05:00:00Z,2026-02-17,2026-02-17T06:00:00Z,2026-02-16T18:00:00Z,2026-02-16T18:00:00Z,2026-01-31,0.847946,0.839421,0.843684
2026-02-18T06:00:00Z,2026-02-18,2026-02-18T06:00:00Z,2026-02-17T18:00:00Z,2026-02-17T18:00:00Z,2026-01-31,0.929591,0.922673,0.926132
2026-02-18T07:00:00Z,2026-02-18,2026-02-18T06:00:00Z,2026-02-17T18:00:00Z,2026-02-17T18:00:00Z,2026-01-31,0.913701,0.906657,0.910179
2026-02-18T08:00:00Z,2026-02-18,2026-02-18T06:00:00Z,2026-02-17T18:00:00Z,2026-02-17T18:00:00Z,2026-01-31,0.873527,0.866098,0.869813
2026-02-18T09:00:00Z,2026-02-18,2026-02-18T06:00:00Z,2026-02-17T18:00:00Z,2026-02-17T18:00:00Z,2026-01-31,0.857956,0.84986,0.853908
2026-02-18T10:00:00Z,2026-02-18,2026-02-18T06:00:00Z,2026-02-17T18:00:00Z,2026-02-17T18:00:00Z,2026-01-31,0.770796,0.758321,0.764559
2026-02-18T11:00:00Z,2026-02-18,2026-02-18T06:00:00Z,2026-02-17T18:00:00Z,2026-02-17T18:00:00Z,2026-01-31,0.860181,0.852179,0.85618
2026-02-18T12:00:00Z,2026-02-18,2026-02-18T06:00:00Z,2026-02-17T18:00:00Z,2026-02-17T18:00:00Z,2026-01-31,0.726266,0.712656,0.719461
2026-02-18T13:00:00Z,2026-02-18,2026-02-18T06:00:00Z,2026-02-17T18:00:00Z,2026-02-17T18:00:00Z,2026-01-31,0.466457,0.453703,0.46008
2026-02-18T14:00:00Z,2026-02-18,2026-02-18T06:00:00Z,2026-02-17T18:00:00Z,2026-02-17T18:00:00Z,2026-01-31,0.533187,0.520318,0.526752
2026-02-18T15:00:00Z,2026-02-18,2026-02-18T06:00:00Z,2026-02-17T18:00:00Z,2026-02-17T18:00:00Z,2026-01-31,0.500593,0.487785,0.494189
2026-02-18T16:00:00Z,2026-02-18,2026-02-18T06:00:00Z,2026-02-17T18:00:00Z,2026-02-17T18:00:00Z,2026-01-31,0.416752,0.404244,0.410498
2026-02-18T17:00:00Z,2026-02-18,2026-02-18T06:00:00Z,2026-02-17T18:00:00Z,2026-02-17T18:00:00Z,2026-01-31,0.345729,0.333892,0.339811
2026-02-18T18:00:00Z,2026-02-18,2026-02-18T06:00:00Z,2026-02-17T18:00:00Z,2026-02-17T18:00:00Z,2026-01-31,0.293658,0.282718,0.288188
2026-02-18T19:00:00Z,2026-02-18,2026-02-18T06:00:00Z,2026-02-17T18:00:00Z,2026-02-17T18:00:00Z,2026-01-31,0.32699,0.315379,0.321184
2026-02-18T20:00:00Z,2026-02-18,2026-02-18T06:00:00Z,2026-02-17T18:00:00Z,2026-02-17T18:00:00Z,2026-01-31,0.196531,0.188205,0.192368
2026-02-18T21:00:00Z,2026-02-18,2026-02-18T06:00:00Z,2026-02-17T18:00:00Z,2026-02-17T18:00:00Z,2026-01-31,0.19855,0.19016,0.194355
2026-02-18T22:00:00Z,2026-02-18,2026-02-18T06:00:00Z,2026-02-17T18:00:00Z,2026-02-17T18:00:00Z,2026-01-31,0.183406,0.175499,0.179453
2026-02-18T23:00:00Z,2026-02-18,2026-02-18T06:00:00Z,2026-02-17T18:00:00Z,2026-02-17T18:00:00Z,2026-01-31,0.202588,0.194069,0.198328
2026-02-19T00:00:00Z,2026-02-18,2026-02-18T06:00:00Z,2026-02-17T18:00:00Z,2026-02-17T18:00:00Z,2026-01-31,0.181386,0.173545,0.177465
2026-02-19T01:00:00Z,2026-02-18,2026-02-18T06:00:00Z,2026-02-17T18:00:00Z,2026-02-17T18:00:00Z,2026-01-31,0.120691,0.114988,0.11784
2026-02-19T02:00:00Z,2026-02-18,2026-02-18T06:00:00Z,2026-02-17T18:00:00Z,2026-02-17T18:00:00Z,2026-01-31,0.15547,0.148492,0.151981
2026-02-19T03:00:00Z,2026-02-18,2026-02-18T06:00:00Z,2026-02-17T18:00:00Z,2026-02-17T18:00:00Z,2026-01-31,0.215519,0.206605,0.211062
2026-02-19T04:00:00Z,2026-02-18,2026-02-18T06:00:00Z,2026-02-17T18:00:00Z,2026-02-17T18:00:00Z,2026-01-31,0.424444,0.411893,0.418168
2026-02-19T05:00:00Z,2026-02-18,2026-02-18T06:00:00Z,2026-02-17T18:00:00Z,2026-02-17T18:00:00Z,2026-01-31,0.178358,0.170613,0.174485
2026-02-19T06:00:00Z,2026-02-19,2026-02-19T06:00:00Z,2026-02-18T18:00:00Z,2026-02-18T18:00:00Z,2026-01-31,0.249282,0.239394,0.244338
2026-02-19T07:00:00Z,2026-02-19,2026-02-19T06:00:00Z,2026-02-18T18:00:00Z,2026-02-18T18:00:00Z,2026-01-31,0.144227,0.137658,0.140942
2026-02-19T08:00:00Z,2026-02-19,2026-02-19T06:00:00Z,2026-02-18T18:00:00Z,2026-02-18T18:00:00Z,2026-01-31,0.131254,0.125158,0.128206
2026-02-19T09:00:00Z,2026-02-19,2026-02-19T06:00:00Z,2026-02-18T18:00:00Z,2026-02-18T18:00:00Z,2026-01-31,0.113454,0.10803,0.110742
2026-02-19T10:00:00Z,2026-02-19,2026-02-19T06:00:00Z,2026-02-18T18:00:00Z,2026-02-18T18:00:00Z,2026-01-31,0.088132,0.083687,0.085909
2026-02-19T11:00:00Z,2026-02-19,2026-02-19T06:00:00Z,2026-02-18T18:00:00Z,2026-02-18T18:00:00Z,2026-01-31,0.064182,0.060669,0.062426
2026-02-19T12:00:00Z,2026-02-19,2026-02-19T06:00:00Z,2026-02-18T18:00:00Z,2026-02-18T18:00:00Z,2026-01-31,0.122862,0.117075,0.119969
2026-02-19T13:00:00Z,2026-02-19,2026-02-19T06:00:00Z,2026-02-18T18:00:00Z,2026-02-18T18:00:00Z,2026-01-31,0.012904,0.012217,0.012561
2026-02-19T14:00:00Z,2026-02-19,2026-02-19T06:00:00Z,2026-02-18T18:00:00Z,2026-02-18T18:00:00Z,2026-01-31,0.069933,0.066193,0.068063
2026-02-19T15:00:00Z,2026-02-19,2026-02-19T06:00:00Z,2026-02-18T18:00:00Z,2026-02-18T18:00:00Z,2026-01-31,0.151145,0.144325,0.147735
2026-02-19T16:00:00Z,2026-02-19,2026-02-19T06:00:00Z,2026-02-18T18:00:00Z,2026-02-18T18:00:00Z,2026-01-31,0.130389,0.124325,0.127357
2026-02-19T17:00:00Z,2026-02-19,2026-02-19T06:00:00Z,2026-02-18T18:00:00Z,2026-02-18T18:00:00Z,2026-01-31,0.22134,0.212259,0.2168
2026-02-19T18:00:00Z,2026-02-19,2026-02-19T06:00:00Z,2026-02-18T18:00:00Z,2026-02-18T18:00:00Z,2026-01-31,0.324108,0.312531,0.318319
2026-02-19T19:00:00Z,2026-02-19,2026-02-19T06:00:00Z,2026-02-18T18:00:00Z,2026-02-18T18:00:00Z,2026-01-31,0.461581,0.448835,0.455208
2026-02-19T20:00:00Z,2026-02-19,2026-02-19T06:00:00Z,2026-02-18T18:00:00Z,2026-02-18T18:00:00Z,2026-01-31,0.521724,0.508883,0.515303
2026-02-19T21:00:00Z,2026-02-19,2026-02-19T06:00:00Z,2026-02-18T18:00:00Z,2026-02-18T18:00:00Z,2026-01-31,0.52335,0.510506,0.516928
2026-02-19T22:00:00Z,2026-02-19,2026-02-19T06:00:00Z,2026-02-18T18:00:00Z,2026-02-18T18:00:00Z,2026-01-31,0.444444,0.431779,0.438111
2026-02-19T23:00:00Z,2026-02-19,2026-02-19T06:00:00Z,2026-02-18T18:00:00Z,2026-02-18T18:00:00Z,2026-01-31,0.505469,0.492654,0.499061
2026-02-20T00:00:00Z,2026-02-19,2026-02-19T06:00:00Z,2026-02-18T18:00:00Z,2026-02-18T18:00:00Z,2026-01-31,0.54174,0.528804,0.535272
2026-02-20T01:00:00Z,2026-02-19,2026-02-19T06:00:00Z,2026-02-18T18:00:00Z,2026-02-18T18:00:00Z,2026-01-31,0.610175,0.596704,0.60344
2026-02-20T02:00:00Z,2026-02-19,2026-02-19T06:00:00Z,2026-02-18T18:00:00Z,2026-02-18T18:00:00Z,2026-01-31,0.652003,0.63807,0.645037
2026-02-20T03:00:00Z,2026-02-19,2026-02-19T06:00:00Z,2026-02-18T18:00:00Z,2026-02-18T18:00:00Z,2026-01-31,0.593053,0.579718,0.586386
2026-02-20T04:00:00Z,2026-02-19,2026-02-19T06:00:00Z,2026-02-18T18:00:00Z,2026-02-18T18:00:00Z,2026-01-31,0.335639,0.323923,0.329781
2026-02-20T05:00:00Z,2026-02-19,2026-02-19T06:00:00Z,2026-02-18T18:00:00Z,2026-02-18T18:00:00Z,2026-01-31,0.181386,0.173545,0.177465
2026-02-20T06:00:00Z,2026-02-20,2026-02-20T06:00:00Z,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-01-31,0.158929,0.151825,0.155377
2026-02-20T07:00:00Z,2026-02-20,2026-02-20T06:00:00Z,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-01-31,0.158064,0.150992,0.154528
2026-02-20T08:00:00Z,2026-02-20,2026-02-20T06:00:00Z,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-01-31,0.111282,0.105943,0.108613
2026-02-20T09:00:00Z,2026-02-20,2026-02-20T06:00:00Z,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-01-31,0.071107,0.067322,0.069215
